calls,minutes,messages,mb_used,is_ultra
53.0,351.50000000000006,31.0,9766.09,0
65.0,470.8299999999999,48.0,8336.270000000002,0
69.0,612.9600000000002,59.0,12284.95,0
35.0,232.85999999999996,80.0,19193.080000000005,0
115.0,890.4999999999999,20.0,8643.85,1
52.0,388.37000000000006,46.0,20741.65999999999,0
58.0,325.83000000000004,48.0,15144.7,0
70.0,430.40000000000003,81.0,15071.459999999997,0
56.0,415.72,7.0,16819.709999999995,0
73.0,419.90000000000003,0.0,18521.670000000006,0
36.0,285.9199999999999,109.0,19103.310000000005,0
106.0,690.1,10.0,38177.32000000001,1
32.0,269.32,14.0,15471.54,0
67.0,356.0500000000001,48.0,19909.97000000001,0
68.0,509.2599999999999,9.0,22013.430000000004,0
89.0,594.8099999999998,58.0,25825.08000000001,0
109.0,788.7300000000001,0.0,17917.600000000006,0
69.0,470.12,6.0,11919.349999999999,1
17.0,136.21,48.0,24729.329999999994,1
32.0,220.55,140.0,10349.31,1
21.0,112.98000000000002,115.0,24994.410000000003,1
59.0,452.67999999999995,44.0,22134.60999999999,0
49.0,379.7300000000001,24.0,17168.5,0
112.0,659.72,5.0,26061.779999999988,0
93.0,580.1500000000002,18.0,21834.90999999999,0
89.0,615.6400000000004,12.0,21952.009999999995,0
64.0,339.2899999999999,25.0,12474.760000000002,0
51.0,376.6699999999999,41.0,21993.500000000007,0
110.0,734.4999999999999,12.0,16779.36,0
109.0,732.8100000000001,81.0,9209.17,1
39.0,297.83000000000004,41.0,19134.12,0
115.0,826.1300000000001,43.0,37075.17999999999,1
54.0,386.4699999999999,68.0,27401.559999999994,0
69.0,449.53,41.0,11087.66,0
42.0,295.86,33.0,10936.109999999999,0
62.0,364.31,0.0,13259.5,0
58.0,398.34999999999985,65.0,12097.960000000001,0
53.0,370.03000000000014,0.0,32581.16000000001,1
120.0,858.02,66.0,10574.2,0
36.0,206.85000000000002,4.0,16691.200000000004,0
45.0,304.3900000000001,43.0,16034.409999999996,0
54.0,395.20000000000005,73.0,18425.769999999997,0
25.0,180.63000000000002,20.0,6854.94,0
41.0,273.09000000000003,8.0,25761.379999999983,0
39.0,261.67999999999995,50.0,14659.47,0
41.0,275.8,9.0,10032.39,0
36.0,297.34999999999997,20.0,24526.88000000001,1
26.0,201.35,32.0,9027.27,1
125.0,897.3499999999998,0.0,38910.009999999995,1
98.0,703.7600000000002,0.0,20372.37,1
16.0,101.63000000000001,0.0,2451.9,0
115.0,679.2700000000001,1.0,28668.4,1
28.0,187.37,0.0,4926.14,0
71.0,537.6,6.0,14410.810000000001,1
75.0,532.57,21.0,22951.190000000002,0
93.0,534.6000000000001,124.0,21252.18999999999,0
78.0,569.16,19.0,16795.579999999998,0
77.0,503.28999999999996,28.0,15346.170000000004,0
84.0,580.4300000000001,54.0,8668.240000000002,0
107.0,836.6300000000002,41.0,25040.17,1
153.0,1154.5300000000002,45.0,29316.539999999997,1
59.0,386.74,11.0,15666.880000000003,0
31.0,197.82,13.0,2237.3,0
62.0,448.75999999999993,62.0,15522.009999999997,0
62.0,495.8899999999999,55.0,19294.92,0
47.0,369.40000000000015,11.0,10523.880000000003,0
7.0,41.269999999999996,89.0,27950.85000000001,1
76.0,540.84,24.0,24711.64,0
70.0,524.67,23.0,21220.970000000005,0
37.0,272.38,74.0,25087.62,0
0.0,0.0,30.0,10703.390000000001,1
30.0,198.42000000000002,0.0,8189.53,0
25.0,172.07999999999998,30.0,7023.2,0
86.0,630.5100000000001,54.0,14496.740000000002,0
18.0,131.10000000000002,9.0,3198.96,1
25.0,141.99,84.0,16150.120000000003,1
82.0,492.0,30.0,22325.629999999994,0
32.0,241.45999999999992,32.0,10525.110000000002,0
133.0,820.9700000000003,74.0,21341.489999999994,1
144.0,931.2900000000001,42.0,30250.660000000007,1
188.0,1290.2199999999998,74.0,28289.59999999999,1
74.0,563.5899999999999,30.0,10781.760000000002,0
85.0,585.62,92.0,9115.369999999999,1
72.0,515.6600000000001,55.0,8890.560000000001,0
41.0,287.26,90.0,26678.910000000003,0
92.0,699.7400000000001,4.0,14712.150000000001,0
62.0,352.66000000000014,82.0,28205.369999999984,0
185.0,1217.83,17.0,1444.8100000000004,1
184.0,1203.1099999999997,52.0,43931.39,1
83.0,564.7899999999998,0.0,11379.319999999996,0
2.0,11.959999999999999,4.0,1740.1,0
55.0,429.8900000000001,0.0,12327.989999999998,1
37.0,290.20000000000005,21.0,10272.329999999998,1
17.0,121.60999999999997,48.0,28895.090000000004,1
77.0,547.5300000000001,34.0,21324.159999999996,0
83.0,608.2299999999999,31.0,24868.23,0
114.0,758.1899999999999,0.0,33038.2,1
28.0,159.55000000000004,0.0,14780.000000000002,0
36.0,268.6600000000001,13.0,8209.15,0
87.0,593.2699999999998,60.0,11420.15,0
18.0,89.55999999999999,0.0,6266.27,0
84.0,608.53,70.0,9952.529999999999,0
97.0,710.2599999999999,190.0,15778.640000000007,1
38.0,265.03999999999996,108.0,6033.38,0
64.0,418.58000000000004,43.0,24877.83,0
0.0,0.0,173.0,27431.66,1
30.0,146.74,20.0,12045.840000000004,0
156.0,1044.13,149.0,26649.179999999993,1
127.0,862.8799999999998,0.0,22264.420000000002,0
0.0,0.0,44.0,15644.73,1
62.0,429.2300000000002,30.0,19204.57,0
73.0,527.27,72.0,32954.71999999999,1
55.0,388.18,40.0,12398.260000000004,0
60.0,407.95000000000005,0.0,26965.369999999988,0
118.0,866.8700000000005,129.0,27549.179999999997,1
51.0,324.88000000000005,48.0,21606.619999999995,0
48.0,316.54999999999984,50.0,19504.309999999994,0
48.0,328.14,127.0,29585.50999999999,1
84.0,574.0300000000001,0.0,16028.420000000002,0
91.0,599.3,44.0,20183.720000000005,0
11.0,68.95,30.0,16722.32,0
102.0,740.2800000000002,19.0,17864.12,0
54.0,281.79,33.0,12084.820000000003,0
67.0,418.24999999999994,4.0,5134.01,0
93.0,630.7400000000001,54.0,13246.51,0
111.0,779.8199999999998,81.0,37285.909999999996,1
96.0,687.6699999999997,111.0,17419.050000000003,0
81.0,574.8000000000003,97.0,21778.08999999999,0
27.0,164.14000000000001,97.0,17718.93,1
75.0,445.6700000000001,22.0,23249.100000000002,0
45.0,280.7,45.0,20153.0,0
33.0,227.67000000000004,0.0,23528.08,1
134.0,940.7700000000002,56.0,2921.57,1
25.0,186.89000000000001,4.0,26911.199999999993,0
50.0,386.2000000000001,20.0,17963.49,0
66.0,481.38000000000005,58.0,13059.519999999997,0
53.0,406.0700000000001,50.0,22709.989999999998,0
98.0,745.0000000000001,44.0,27738.279999999995,1
69.0,511.2799999999999,17.0,11890.72,0
111.0,728.2,37.0,14135.230000000003,0
62.0,423.82,16.0,8378.35,0
36.0,282.90999999999997,55.0,22405.019999999997,0
48.0,301.5799999999999,0.0,5200.129999999999,1
60.0,444.4899999999999,74.0,9450.19,0
69.0,429.67999999999995,28.0,17314.660000000003,0
51.0,427.07000000000005,63.0,13108.170000000002,0
41.0,301.53000000000003,98.0,13979.529999999999,1
31.0,232.93999999999994,54.0,20936.260000000002,1
49.0,294.37,39.0,19406.6,0
118.0,797.8299999999998,101.0,12439.349999999999,1
0.0,0.0,14.0,21673.829999999998,1
49.0,341.4200000000001,54.0,9427.250000000002,0
65.0,537.5300000000001,29.0,16125.260000000002,0
55.0,355.09,46.0,8789.54,0
67.0,429.33000000000004,45.0,13982.960000000005,0
50.0,454.46,40.0,19645.779999999995,0
82.0,643.8199999999997,28.0,26403.93,1
64.0,520.3100000000002,0.0,18407.05,0
34.0,239.76000000000002,62.0,10793.220000000003,0
12.0,89.21000000000001,25.0,9782.42,1
131.0,976.3499999999998,104.0,27163.130000000005,1
121.0,707.9200000000001,60.0,20900.540000000005,0
43.0,347.42,107.0,7591.710000000002,1
78.0,547.94,94.0,15144.990000000002,1
68.0,556.8799999999999,63.0,11114.100000000004,0
124.0,806.9300000000001,28.0,21972.659999999993,1
23.0,171.54999999999998,2.0,0.0,1
39.0,228.77999999999997,0.0,37111.19000000001,1
41.0,314.89,5.0,14260.759999999997,0
61.0,391.03999999999996,21.0,20625.04,0
189.0,1188.1800000000005,172.0,25142.92999999999,1
25.0,217.81999999999996,13.0,7637.01,0
85.0,570.6800000000001,85.0,13052.669999999996,0
28.0,216.05000000000004,41.0,11946.549999999997,0
88.0,595.3699999999999,21.0,25291.71000000001,0
27.0,177.40999999999997,16.0,18660.34,0
77.0,477.9800000000001,0.0,12517.730000000003,0
99.0,742.1900000000002,35.0,17626.730000000003,1
86.0,571.3800000000001,86.0,16127.040000000003,0
27.0,178.82000000000005,86.0,15802.249999999998,0
1.0,1.0,146.0,20014.23,1
100.0,662.0900000000003,31.0,17726.010000000002,1
66.0,373.88999999999993,68.0,14103.140000000003,0
4.0,46.980000000000004,1.0,0.0,0
27.0,171.60000000000002,8.0,6974.140000000002,0
81.0,531.2199999999998,56.0,17755.06,0
43.0,303.1099999999999,22.0,17254.17,0
35.0,224.79000000000002,1.0,8017.2300000000005,0
71.0,479.4200000000001,24.0,19288.429999999997,0
123.0,854.2399999999998,47.0,19055.860000000008,1
57.0,372.11,12.0,18254.090000000004,0
54.0,419.13,38.0,26240.859999999993,0
33.0,215.67000000000002,32.0,0.0,1
105.0,737.8300000000002,25.0,6334.279999999999,1
18.0,143.77,3.0,7056.090000000001,0
58.0,428.86,47.0,24814.999999999985,0
102.0,654.9200000000001,40.0,18362.08,0
98.0,738.6200000000001,79.0,21298.679999999993,0
51.0,419.89,93.0,11355.36,0
55.0,356.03000000000003,80.0,19891.379999999994,0
71.0,500.65000000000003,44.0,13803.46,0
5.0,13.39,0.0,2292.0700000000006,0
37.0,198.12,10.0,21019.139999999996,0
102.0,747.0199999999998,0.0,20964.209999999995,0
68.0,465.63000000000005,51.0,24279.679999999993,0
54.0,362.64000000000004,74.0,3864.96,1
76.0,500.53,0.0,14620.280000000002,0
58.0,350.28999999999996,6.0,22870.780000000002,0
99.0,720.6,54.0,14525.920000000004,0
47.0,367.0899999999999,42.0,22329.279999999988,0
15.0,152.0,14.0,5144.73,0
45.0,368.60999999999996,0.0,27530.559999999994,0
44.0,293.54,51.0,11816.920000000002,0
43.0,311.88,65.0,13085.460000000001,0
52.0,349.94000000000005,42.0,12150.72,0
60.0,477.32,0.0,21214.709999999995,0
26.0,177.31,57.0,17222.790000000005,0
69.0,522.1600000000001,9.0,15834.770000000004,0
76.0,650.2,20.0,24430.379999999986,0
94.0,748.2499999999998,8.0,18241.1,0
77.0,573.4099999999999,45.0,28489.809999999998,0
21.0,129.45,162.0,18021.069999999996,1
33.0,244.64,0.0,41587.07,1
76.0,552.5200000000001,27.0,9793.43,0
55.0,304.28000000000003,40.0,17395.15,0
88.0,697.53,48.0,21408.38,0
109.0,845.7200000000001,0.0,13893.979999999998,0
53.0,388.54999999999995,40.0,12804.13,0
56.0,398.45,4.0,23682.939999999995,0
69.0,479.88000000000005,27.0,20346.98,0
46.0,335.66999999999996,26.0,8376.750000000002,0
34.0,274.53000000000003,13.0,5762.76,0
82.0,582.7700000000001,65.0,19612.139999999996,0
59.0,452.14999999999986,47.0,13053.02,0
10.0,52.73,56.0,30974.329999999994,1
7.0,46.75999999999999,9.0,3762.75,0
25.0,127.62,12.0,21932.650000000005,0
64.0,434.6999999999999,47.0,17700.290000000005,0
32.0,219.47999999999996,25.0,25587.58999999999,0
110.0,796.3200000000003,119.0,22339.22,1
83.0,670.6799999999997,54.0,19679.779999999995,0
84.0,535.8399999999997,38.0,17595.37,0
114.0,815.0199999999999,178.0,25104.76,1
74.0,456.81000000000006,27.0,20700.46,0
29.0,225.99999999999994,9.0,11204.59,0
52.0,337.6600000000001,0.0,17767.290000000005,0
84.0,616.0799999999998,0.0,19332.609999999993,0
62.0,468.96,10.0,28630.319999999996,0
84.0,550.7500000000001,9.0,26712.889999999992,0
81.0,506.4599999999999,21.0,7510.089999999999,1
31.0,264.91999999999996,3.0,23642.249999999996,0
56.0,354.15,98.0,8278.77,0
76.0,549.7999999999997,60.0,9871.13,0
27.0,147.66000000000003,39.0,7545.040000000001,0
8.0,45.38,9.0,10375.990000000002,0
110.0,719.5100000000003,82.0,13895.909999999998,0
61.0,395.60000000000014,51.0,16001.359999999997,0
80.0,489.48,0.0,9126.45,1
74.0,523.1899999999998,21.0,16804.320000000007,0
52.0,396.6299999999998,4.0,7166.280000000001,1
52.0,385.1099999999999,0.0,17617.43,0
42.0,282.01,15.0,15783.070000000002,0
78.0,398.2500000000001,82.0,17359.52,0
108.0,812.0400000000002,4.0,24490.279999999995,1
59.0,420.57000000000005,70.0,25990.329999999987,0
55.0,446.6699999999999,18.0,18051.48,0
89.0,511.59999999999985,71.0,27944.090000000004,0
10.0,83.88000000000001,0.0,2839.6900000000005,0
58.0,443.2099999999999,73.0,17456.67999999999,0
61.0,351.1599999999999,34.0,19438.920000000002,0
73.0,442.4,0.0,21436.389999999996,1
29.0,210.78,10.0,7538.759999999999,0
105.0,876.9699999999998,104.0,15935.21,0
83.0,529.5299999999999,93.0,13796.440000000006,0
92.0,596.7199999999998,62.0,21558.019999999997,0
80.0,530.12,69.0,16953.510000000006,1
136.0,990.1599999999995,76.0,21793.840000000004,1
53.0,243.98000000000002,41.0,0.0,1
80.0,606.3199999999998,53.0,14769.88,0
98.0,749.5400000000001,0.0,8633.32,1
14.0,91.80999999999999,0.0,23242.01,0
53.0,400.47,25.0,18307.709999999995,0
72.0,490.54,64.0,12550.980000000001,0
76.0,598.44,5.0,14806.270000000002,1
42.0,319.84000000000003,0.0,15179.600000000006,0
29.0,211.45,15.0,24741.25,0
37.0,291.4200000000001,0.0,16362.240000000002,0
5.0,44.93,8.0,6750.870000000002,0
40.0,252.05,94.0,20456.389999999996,0
94.0,644.0499999999997,66.0,23519.170000000002,0
66.0,478.4800000000002,0.0,16962.58,0
52.0,412.47999999999985,0.0,15100.16,0
37.0,320.9099999999999,45.0,16681.429999999997,1
61.0,503.5699999999999,40.0,15516.590000000002,0
25.0,171.55,22.0,11191.220000000003,0
24.0,163.09,33.0,22268.509999999995,1
48.0,344.00000000000006,29.0,5575.64,0
45.0,312.79999999999995,0.0,42986.7,1
57.0,347.29000000000013,4.0,32740.499999999996,0
49.0,319.23999999999995,51.0,22539.429999999997,0
58.0,297.71,19.0,13639.61,0
24.0,114.00999999999999,0.0,10599.48,0
44.0,394.88000000000005,10.0,3513.2900000000004,0
68.0,501.0999999999999,87.0,10983.84,1
87.0,578.57,22.0,26271.47,1
29.0,274.40999999999997,24.0,14142.970000000003,0
72.0,488.61,88.0,14101.690000000002,0
99.0,654.2400000000001,45.0,14256.680000000002,0
46.0,334.2900000000001,4.0,15691.640000000003,0
83.0,634.3099999999998,27.0,12765.7,0
76.0,535.0100000000001,20.0,12272.830000000002,0
56.0,368.10999999999996,36.0,16003.150000000005,0
67.0,383.96999999999997,80.0,12454.620000000006,0
41.0,296.79999999999995,70.0,17280.85,0
74.0,468.2600000000002,49.0,19013.03,1
88.0,628.3099999999998,62.0,15611.899999999998,0
84.0,537.57,49.0,28381.189999999988,0
138.0,933.8599999999998,223.0,22499.79,1
86.0,649.8499999999999,61.0,29374.159999999996,1
99.0,821.9100000000002,0.0,14379.160000000003,0
65.0,456.4199999999999,24.0,13872.159999999998,0
45.0,234.97999999999993,16.0,17969.15,0
56.0,445.60999999999996,80.0,19151.879999999997,0
126.0,838.3300000000002,33.0,23846.999999999993,0
43.0,284.0199999999999,38.0,18407.670000000002,0
81.0,567.34,11.0,14121.36,1
98.0,554.9400000000002,54.0,29488.01,1
88.0,629.1299999999999,38.0,21326.580000000005,0
5.0,53.72,0.0,656.75,1
22.0,173.95999999999998,14.0,24725.929999999997,0
73.0,478.97000000000014,0.0,14927.910000000003,1
31.0,273.10999999999996,14.0,16067.590000000002,0
21.0,150.41000000000003,16.0,16187.560000000005,0
118.0,844.5200000000002,64.0,19459.079999999994,1
102.0,760.6400000000003,0.0,23165.999999999996,1
70.0,453.96000000000004,52.0,17087.020000000004,0
104.0,754.05,134.0,23558.339999999993,0
70.0,525.7599999999999,52.0,16133.37,0
67.0,431.79,5.0,6287.89,1
44.0,355.66,33.0,17906.060000000005,0
75.0,550.72,55.0,11258.72,0
19.0,119.23,4.0,3870.85,0
60.0,455.02000000000004,25.0,19608.21,0
32.0,255.29999999999998,0.0,6590.81,0
85.0,514.9,0.0,9296.37,1
50.0,305.03000000000003,0.0,21391.630000000005,0
69.0,532.93,21.0,25615.429999999997,0
76.0,430.69999999999993,34.0,25138.489999999987,0
26.0,172.86999999999998,16.0,6431.259999999999,0
84.0,611.2499999999999,10.0,21493.419999999987,0
115.0,813.6600000000002,81.0,7957.080000000001,1
39.0,265.64000000000004,34.0,28899.669999999995,1
34.0,252.87,26.0,24550.059999999998,1
90.0,565.9300000000001,99.0,12935.770000000004,0
60.0,396.91999999999985,20.0,9262.500000000002,0
88.0,565.89,43.0,16868.62,1
115.0,845.58,130.0,29289.049999999996,1
50.0,291.5200000000001,68.0,12643.049999999997,0
59.0,398.07000000000005,24.0,22574.389999999992,1
59.0,385.5799999999999,40.0,25013.58,0
35.0,250.88000000000002,23.0,27306.399999999994,1
18.0,117.8,0.0,10006.79,1
66.0,516.52,0.0,12404.020000000004,0
48.0,289.40000000000003,84.0,15696.859999999999,1
35.0,226.82000000000005,36.0,25107.160000000003,0
110.0,794.0300000000002,122.0,17415.3,1
1.0,1.37,0.0,669.77,0
89.0,597.54,26.0,21522.45,0
53.0,432.38000000000005,36.0,18448.989999999998,0
74.0,546.2099999999998,35.0,20134.43,0
8.0,48.36,4.0,1989.09,0
68.0,403.58000000000004,28.0,19210.63,0
32.0,232.29999999999998,63.0,11409.199999999997,0
44.0,324.85999999999996,0.0,18611.43,0
28.0,192.23000000000002,24.0,16902.05,0
106.0,806.6799999999998,72.0,12970.660000000002,0
107.0,791.7300000000002,80.0,20543.85,0
27.0,243.4,0.0,15670.37,1
41.0,239.52999999999997,53.0,25004.15,1
68.0,495.76,41.0,17250.420000000002,0
79.0,530.9700000000001,39.0,25208.91999999999,1
45.0,329.4199999999999,29.0,12411.019999999999,0
77.0,627.8799999999998,26.0,14153.700000000004,0
66.0,481.7800000000001,36.0,21693.06000000001,0
0.0,0.0,24.0,21626.900000000005,1
1.0,6.96,56.0,17956.440000000002,0
68.0,399.32000000000016,0.0,10204.480000000005,0
80.0,609.5200000000001,23.0,24968.759999999995,0
182.0,1225.1900000000003,99.0,13996.26,1
63.0,402.72999999999996,0.0,14706.160000000002,0
90.0,646.75,36.0,31566.110000000008,1
31.0,176.0,48.0,25040.630000000005,0
43.0,343.88,15.0,14005.92,0
73.0,559.0799999999998,31.0,22763.309999999998,0
75.0,459.13999999999993,57.0,10277.910000000002,0
27.0,182.90000000000003,15.0,12756.92,0
86.0,543.5900000000001,56.0,17333.0,0
66.0,443.43999999999994,43.0,21871.049999999992,0
134.0,947.28,67.0,20160.96,1
79.0,451.91999999999996,0.0,22439.97,0
26.0,118.57,146.0,15109.08,1
59.0,448.00999999999993,0.0,19685.019999999997,1
49.0,339.37000000000006,26.0,10780.28,0
92.0,603.4,40.0,7818.6900000000005,0
32.0,232.80000000000007,13.0,8507.870000000003,0
75.0,489.4700000000001,7.0,20478.940000000002,1
38.0,301.27,37.0,28914.239999999998,1
46.0,256.85,68.0,14600.31,0
16.0,116.0,0.0,10169.88,0
41.0,312.10999999999996,143.0,20527.32,1
76.0,524.5599999999997,0.0,5291.099999999999,1
86.0,553.93,51.0,13830.480000000001,0
59.0,420.91,32.0,10272.49,0
65.0,396.9800000000002,99.0,15287.76,0
56.0,355.13,30.0,9192.92,0
173.0,1255.3200000000004,17.0,4134.29,1
78.0,485.8400000000001,61.0,6948.760000000001,0
46.0,322.2300000000001,26.0,20424.799999999992,0
172.0,1165.12,159.0,20430.99,1
1.0,6.77,10.0,8313.56,0
45.0,336.12999999999994,56.0,11348.32,0
32.0,295.55000000000007,73.0,10968.37,0
44.0,295.84,0.0,15043.520000000002,0
37.0,263.88999999999993,113.0,19808.22,1
29.0,257.15999999999997,44.0,14456.639999999996,0
42.0,310.4800000000001,3.0,16462.989999999998,0
86.0,638.81,37.0,16139.700000000004,0
94.0,638.1600000000001,56.0,9050.09,1
51.0,316.47,88.0,19055.319999999996,0
29.0,217.14999999999998,46.0,16933.72,0
103.0,789.0299999999997,0.0,20679.879999999997,1
101.0,724.6499999999999,64.0,13229.44,0
95.0,680.9599999999999,44.0,15326.859999999999,0
5.0,26.069999999999997,106.0,29923.230000000003,1
82.0,638.1899999999999,0.0,14626.940000000004,1
97.0,639.6500000000002,31.0,18147.239999999998,0
0.0,0.0,32.0,16597.13,1
22.0,175.96,29.0,14303.319999999998,0
15.0,84.66,13.0,4353.73,1
75.0,510.19,92.0,14737.33,0
60.0,443.4200000000001,38.0,22978.02,1
22.0,126.41999999999999,181.0,22229.61,1
145.0,993.4000000000004,162.0,23748.910000000003,1
69.0,538.5800000000002,64.0,28639.489999999983,0
62.0,436.67999999999995,52.0,12311.240000000003,0
28.0,166.74000000000004,0.0,15887.439999999995,0
75.0,551.7900000000001,31.0,20046.450000000004,0
66.0,516.4899999999999,98.0,26830.489999999994,1
35.0,312.38000000000005,0.0,33272.81000000001,1
72.0,512.5,0.0,21285.789999999994,0
68.0,489.6100000000002,78.0,15569.780000000004,0
19.0,135.25,0.0,14463.840000000002,0
28.0,222.20999999999998,30.0,22986.299999999992,0
84.0,553.2400000000001,78.0,42735.18000000002,1
94.0,730.5799999999997,0.0,12233.029999999999,1
10.0,69.78999999999999,14.0,31506.710000000003,1
58.0,396.34000000000003,0.0,35033.59999999999,1
62.0,378.0600000000001,2.0,8305.090000000004,0
108.0,798.3699999999999,0.0,8069.960000000001,1
76.0,564.01,15.0,22740.619999999995,0
61.0,395.33000000000004,146.0,15215.51,1
93.0,730.4399999999998,0.0,20294.900000000005,1
80.0,462.4,44.0,17885.439999999995,0
70.0,489.7,13.0,10671.529999999999,0
49.0,390.86999999999995,69.0,15413.900000000003,0
17.0,115.85,2.0,7041.49,1
12.0,93.2,0.0,9037.670000000002,1
65.0,431.54999999999984,28.0,17414.4,0
68.0,443.1000000000001,5.0,6632.6,0
24.0,189.96,16.0,15604.37,0
52.0,375.3000000000001,5.0,20142.000000000004,0
9.0,72.66,6.0,1315.81,1
36.0,251.64000000000001,21.0,14754.12,0
33.0,222.1,0.0,22527.419999999995,0
59.0,422.11999999999995,0.0,18429.42,0
89.0,669.06,18.0,3139.82,1
7.0,47.019999999999996,1.0,539.37,0
63.0,407.34,0.0,14036.719999999998,0
46.0,314.15999999999997,48.0,16684.31,1
62.0,380.27,33.0,12115.870000000003,0
34.0,171.82000000000002,48.0,20825.96999999999,0
133.0,949.3600000000001,0.0,19036.429999999997,1
77.0,521.56,52.0,15118.849999999995,1
61.0,402.45000000000005,30.0,23445.31000000001,0
125.0,835.2900000000003,26.0,23116.04,0
0.0,0.0,42.0,13280.449999999999,1
69.0,440.74,38.0,7383.950000000001,0
64.0,492.1300000000001,75.0,16668.880000000005,0
39.0,213.16000000000005,8.0,18698.209999999995,0
81.0,576.3199999999998,83.0,18652.280000000006,0
32.0,208.48999999999998,0.0,21428.059999999998,0
176.0,1293.3900000000003,38.0,36497.09,1
40.0,303.31,0.0,18838.050000000003,0
51.0,310.77,22.0,24936.539999999997,1
72.0,556.9500000000002,7.0,23486.869999999995,0
62.0,401.18,47.0,17199.43,0
34.0,269.47,44.0,20102.12000000001,0
10.0,78.67,8.0,4986.910000000001,0
79.0,572.14,9.0,16602.130000000005,0
57.0,558.06,40.0,12270.329999999998,0
56.0,454.16000000000014,60.0,11953.020000000004,0
93.0,658.8899999999999,38.0,17655.470000000005,1
46.0,339.62,83.0,10494.550000000003,0
35.0,303.7500000000001,36.0,11617.070000000002,0
58.0,395.80999999999995,77.0,25859.089999999986,0
60.0,403.0700000000001,17.0,13519.040000000003,0
49.0,336.33,130.0,9777.89,1
56.0,446.8899999999999,0.0,18944.97,0
80.0,521.8799999999999,0.0,12851.66,0
108.0,747.3900000000001,96.0,36266.21999999999,0
34.0,258.96999999999997,107.0,10294.770000000002,0
72.0,472.24999999999994,23.0,16076.570000000003,0
43.0,245.64000000000001,6.0,22861.12,0
45.0,312.49000000000007,0.0,19797.79,0
32.0,227.29999999999998,79.0,12972.400000000005,0
67.0,460.76000000000005,27.0,16626.260000000002,0
110.0,715.1300000000001,30.0,11008.829999999998,0
55.0,485.2499999999998,32.0,15774.92,1
69.0,497.9,16.0,9867.090000000002,0
82.0,510.84999999999997,0.0,20154.229999999996,1
0.0,0.0,28.0,11864.259999999997,1
67.0,560.6199999999997,68.0,16663.57,0
72.0,411.84,0.0,10435.469999999998,0
76.0,484.48999999999995,11.0,22454.349999999995,0
10.0,61.3,0.0,958.1899999999999,0
164.0,1192.74,58.0,27231.160000000003,1
88.0,523.7800000000001,41.0,23530.120000000006,0
64.0,475.6800000000002,20.0,8540.269999999999,0
45.0,316.49,46.0,21354.670000000002,1
5.0,40.85,1.0,0.01,0
54.0,409.90999999999997,40.0,21692.219999999998,1
61.0,420.23,26.0,11597.570000000003,0
43.0,345.7,58.0,1981.69,1
97.0,664.4800000000002,78.0,8177.23,1
29.0,169.97,33.0,16555.43,0
54.0,366.17,59.0,19497.319999999992,0
72.0,503.08,56.0,32528.110000000004,1
62.0,396.2899999999998,0.0,17621.26,0
31.0,219.08999999999997,26.0,18407.089999999997,0
93.0,648.7,0.0,12458.339999999997,1
85.0,561.7399999999998,66.0,19989.25,0
78.0,545.4700000000001,19.0,17611.36,0
40.0,301.03000000000003,102.0,6057.629999999999,0
32.0,182.24000000000004,131.0,23932.639999999992,1
48.0,341.65,0.0,19000.02,0
62.0,476.35000000000014,40.0,20215.530000000006,0
42.0,288.82,103.0,15987.36,0
39.0,242.87000000000003,11.0,15370.830000000002,0
65.0,449.9599999999999,10.0,17448.899999999998,0
85.0,642.5199999999998,64.0,22592.44999999999,0
76.0,528.6200000000001,61.0,20397.68,0
134.0,933.8899999999999,91.0,12468.87,1
101.0,731.07,125.0,20223.02,0
23.0,139.26999999999998,16.0,8674.380000000001,0
35.0,254.35,14.0,16351.249999999998,0
60.0,442.5300000000001,0.0,15707.840000000002,0
58.0,370.03000000000003,29.0,33526.689999999995,1
42.0,328.7300000000001,61.0,23573.95999999999,1
86.0,580.55,33.0,8289.210000000001,0
13.0,80.8,9.0,2861.0000000000005,0
54.0,349.3799999999999,24.0,18433.419999999995,0
65.0,401.0600000000001,49.0,19660.399999999998,1
34.0,278.49,26.0,23499.290000000005,0
61.0,377.30000000000007,72.0,12003.469999999998,0
77.0,528.82,91.0,15940.730000000001,0
7.0,68.42999999999999,2.0,4442.16,0
19.0,97.14000000000003,0.0,15374.6,1
7.0,64.53,10.0,1455.5099999999998,0
95.0,731.9199999999997,0.0,17957.23,0
38.0,277.93999999999994,0.0,17402.540000000005,1
89.0,649.6299999999999,57.0,15825.709999999997,0
127.0,974.1899999999999,48.0,17987.98,0
66.0,396.66999999999996,119.0,24622.909999999993,1
79.0,582.1699999999997,27.0,21133.309999999998,0
111.0,721.8199999999999,0.0,13559.680000000004,0
32.0,238.18,35.0,13460.579999999998,0
92.0,610.9500000000003,68.0,20606.760000000002,0
141.0,1102.8800000000003,50.0,16951.739999999998,0
86.0,647.6000000000001,57.0,10893.829999999998,1
87.0,630.0100000000001,93.0,18576.019999999997,0
42.0,250.34999999999994,56.0,24091.579999999994,0
32.0,283.13000000000005,60.0,19223.32,0
52.0,401.99999999999994,33.0,11410.82,0
80.0,647.22,46.0,25063.609999999997,0
100.0,752.1999999999997,4.0,11412.69,1
61.0,398.88999999999993,24.0,13495.010000000002,0
120.0,932.1400000000001,6.0,35497.91,1
77.0,695.5299999999999,0.0,19981.200000000004,1
24.0,154.8,0.0,13011.589999999998,0
